time,temperature_2m,name
2025-06-02T06:00,18.6,Medellin
2025-06-02T07:00,18.1,Medellin
2025-06-02T08:00,17.7,Medellin
2025-06-02T09:00,17.5,Medellin
2025-06-02T10:00,17.4,Medellin
2025-06-02T11:00,17.6,Medellin
2025-06-02T12:00,18.3,Medellin
2025-06-02T13:00,20.1,Medellin
2025-06-02T14:00,22.5,Medellin
2025-06-02T15:00,24.5,Medellin
2025-06-02T16:00,25.9,Medellin
2025-06-02T17:00,26.9,Medellin
2025-06-02T18:00,27.4,Medellin
2025-06-02T19:00,27.4,Medellin
2025-06-02T20:00,26.9,Medellin
2025-06-02T21:00,26.1,Medellin
2025-06-02T22:00,25.0,Medellin
2025-06-02T23:00,23.6,Medellin
