time,temperature_2m,name
2025-06-01T14:00,10.5,Buenos Aires
2025-06-01T15:00,12.1,Buenos Aires
2025-06-01T16:00,12.8,Buenos Aires
2025-06-01T17:00,13.0,Buenos Aires
2025-06-01T18:00,13.1,Buenos Aires
2025-06-01T19:00,13.5,Buenos Aires
2025-06-01T20:00,12.9,Buenos Aires
2025-06-01T21:00,12.3,Buenos Aires
2025-06-01T22:00,11.7,Buenos Aires
2025-06-01T23:00,11.1,Buenos Aires
2025-06-02T00:00,10.5,Buenos Aires
2025-06-02T01:00,9.9,Buenos Aires
2025-06-02T02:00,9.2,Buenos Aires
2025-06-02T03:00,8.7,Buenos Aires
2025-06-02T04:00,8.3,Buenos Aires
2025-06-02T05:00,8.1,Buenos Aires
2025-06-02T06:00,7.9,Buenos Aires
2025-06-02T07:00,7.5,Buenos Aires
2025-06-02T08:00,7.0,Buenos Aires
2025-06-02T09:00,6.7,Buenos Aires
2025-06-02T10:00,6.5,Buenos Aires
2025-06-02T11:00,6.5,Buenos Aires
2025-06-02T12:00,7.1,Buenos Aires
2025-06-02T13:00,8.6,Buenos Aires
2025-06-02T14:00,10.7,Buenos Aires
2025-06-02T15:00,12.4,Buenos Aires
2025-06-02T16:00,13.5,Buenos Aires
2025-06-02T17:00,14.2,Buenos Aires
2025-06-02T18:00,14.5,Buenos Aires
2025-06-02T19:00,14.2,Buenos Aires
2025-06-02T20:00,13.5,Buenos Aires
2025-06-02T21:00,12.8,Buenos Aires
2025-06-02T22:00,12.3,Buenos Aires
2025-06-02T23:00,11.9,Buenos Aires
